1,1,300.01109886169434
1,2,599.9939398765564
2,1,300.0028338432312
2,2,300.00163888931274
2,4,599.9886829853058
2,8,1199.959716796875
2,16,2399.9298601150513
4,1,300.0004119873047
4,2,300.00106406211853
4,4,300.0030429363251
4,8,599.9936170578003
4,16,1199.9793469905853
